Date,Curah Hujan Johor_MY,Curah Hujan Kalbar_ID,Curah Hujan Kalteng_ID,Curah Hujan Pahang_MY,Curah Hujan Riau_ID,Curah Hujan Sabah_MY,Curah Hujan Sarawak_MY,Curah Hujan Sumut_ID
2025-01-27,26.14,32.07,7.91,12.89,17.34,12.05,16.03,4.13
2025-01-30,4.41,12.8,10.87,0.02,4.14,3.81,76.51,19.87
2025-02-03,0.0,3.97,0.97,0.0,1.87,34.0,6.8,0.92
2025-02-04,12.89,20.87,1.89,3.64,2.21,6.37,36.6,2.96
2025-02-05,23.68,12.13,2.37,1.75,2.07,2.58,92.58,1.31
2025-02-06,0.42,2.4,2.03,6.29,0.88,11.28,53.1,16.85
2025-02-10,0.07,0.28,2.9,0.0,0.06,3.73,6.38,0.57
2025-02-11,0.02,0.12,1.85,0.0,0.0,1.01,2.58,1.71
2025-02-12,0.0,0.06,2.92,0.0,0.01,3.42,3.17,3.82
2025-02-13,0.4,5.69,0.71,0.0,0.1,1.24,0.96,2.21
2025-02-18,3.2,1.65,5.98,8.62,43.32,9.68,9.46,11.45
2025-02-19,0.37,7.11,9.28,4.12,5.45,11.56,38.68,2.15
2025-02-20,0.74,8.73,11.47,0.09,6.53,11.55,9.25,0.11
2025-02-24,9.52,12.48,1.56,15.71,6.31,0.84,18.65,4.41
2025-02-25,8.58,28.6,5.15,7.39,3.84,10.21,6.41,4.93
2025-02-26,4.2,2.18,2.28,5.58,76.16,13.36,17.66,4.14
2025-02-27,3.39,9.0,0.77,15.33,56.3,3.47,4.35,9.17
2025-03-03,75.72,14.18,3.05,9.46,3.14,0.51,5.33,20.72
2025-03-04,40.72,15.09,4.88,1.99,4.31,16.43,10.16,24.15
2025-03-05,21.38,1.74,3.86,4.33,14.8,5.4,18.43,23.69
2025-03-06,18.48,22.7,11.25,16.89,27.13,10.97,12.43,7.41
2025-03-10,16.96,4.5,26.43,5.42,2.98,2.55,4.89,1.39
2025-03-11,14.28,1.81,0.08,3.64,10.91,1.45,6.36,2.19
2025-03-12,8.79,5.88,101.1,11.1,15.84,0.81,21.08,5.72
2025-03-13,4.21,1.95,6.67,13.78,22.62,4.9,22.86,33.77
2025-03-17,6.65,6.26,15.56,1.14,12.04,9.07,5.29,17.9
2025-03-18,3.49,33.82,6.28,1.11,2.01,7.36,6.79,1.62
2025-03-19,51.55,25.46,19.42,2.43,6.42,9.68,33.51,1.74
2025-03-20,76.99,17.03,13.11,4.97,3.61,28.95,50.49,0.69
2025-03-24,5.82,29.05,9.28,4.7,1.53,8.7,2.25,8.81
2025-03-25,2.17,3.87,4.07,5.61,4.47,1.25,1.06,5.35
2025-03-26,2.04,3.43,1.61,3.21,1.77,1.67,0.77,5.05
2025-03-27,14.8,0.96,5.08,6.02,8.0,7.14,0.73,45.0
2025-04-01,8.52,11.3,37.22,4.95,38.41,5.48,2.18,2.23
2025-04-02,11.6,1.93,8.68,19.24,11.14,2.69,1.96,4.2
2025-04-03,43.0,1.8,3.61,34.77,3.97,6.74,6.45,2.0
2025-04-07,21.7,3.63,5.18,13.71,26.54,1.85,19.78,25.6
2025-04-08,4.21,6.07,8.87,3.96,9.31,16.97,29.45,9.25
2025-04-09,3.21,1.97,4.16,3.95,4.09,6.77,1.14,9.51
2025-04-10,12.43,0.38,3.42,15.37,1.3,1.72,0.06,1.01
2025-04-14,4.65,14.99,23.26,14.84,26.16,4.13,27.89,14.85
2025-04-15,11.19,6.48,8.87,20.85,16.67,4.07,4.8,34.87
2025-04-16,11.62,9.39,13.51,32.18,13.93,5.38,7.55,16.48
2025-04-17,3.35,30.52,18.35,5.43,1.59,2.36,13.43,1.04
2025-04-21,9.19,14.68,5.73,19.71,1.83,5.05,12.34,18.31
2025-04-22,16.86,8.25,0.44,21.05,29.39,14.23,32.15,54.48
2025-04-23,20.14,17.07,0.25,31.44,35.56,11.44,4.53,16.02
2025-04-24,5.16,15.87,1.47,3.55,12.55,1.58,9.34,23.71
2025-04-28,3.31,1.95,7.06,10.03,31.82,1.37,0.03,6.14
2025-04-29,8.15,1.21,25.79,6.04,8.24,21.39,2.37,0.01
2025-05-01,7.82,14.06,0.85,13.99,9.37,1.31,5.2,3.89
2025-05-05,16.63,1.54,0.04,0.21,8.99,5.85,3.46,0.21
2025-05-06,11.59,0.72,0.73,1.08,0.21,6.32,1.32,0.03
2025-05-07,2.51,0.19,0.32,2.68,0.25,8.82,0.45,5.9
2025-05-08,3.5,35.72,6.09,7.48,11.54,5.47,0.28,7.49
2025-05-12,13.99,1.67,13.56,30.48,0.41,2.66,8.29,12.1
2025-05-13,23.47,7.08,36.3,7.34,13.63,0.7,5.7,3.71
2025-05-14,10.65,25.16,33.8,0.55,1.58,2.08,23.48,9.03
2025-05-15,7.52,5.35,5.62,0.19,9.73,6.65,1.75,23.96
2025-05-19,6.02,7.73,6.01,4.56,7.54,7.71,1.49,0.26
2025-05-20,2.51,1.72,4.71,4.71,3.53,22.35,0.58,17.64
2025-05-21,4.22,0.32,23.85,7.7,9.37,7.41,0.05,22.06
2025-05-22,5.18,5.52,18.57,1.57,1.62,0.32,0.07,21.58
2025-05-26,5.5,5.92,46.56,2.13,0.0,1.43,24.56,0.02
2025-05-27,15.67,5.44,36.0,9.97,9.8,16.04,15.72,0.04
2025-05-28,54.73,9.82,0.19,4.13,12.42,14.78,27.25,0.09
2025-05-29,117.61,1.64,0.0,5.15,0.69,8.64,13.88,0.01
2025-06-02,0.86,2.57,2.83,0.2,14.51,1.24,0.3,0.09
2025-06-03,1.44,14.94,0.01,0.41,6.35,0.34,1.66,0.6
2025-06-04,3.78,2.19,0.5,3.19,8.69,3.88,2.21,6.04
2025-06-05,5.94,5.89,1.76,3.43,17.07,2.31,6.36,12.9
2025-06-09,15.96,0.01,0.94,14.72,25.72,3.23,0.11,13.1
2025-06-10,145.52,2.15,8.4,20.09,11.53,9.24,3.88,29.6
2025-06-11,46.4,2.42,6.97,0.14,0.13,6.61,3.18,0.46
2025-06-12,11.18,0.78,0.88,0.0,0.0,1.33,0.01,0.02
2025-06-16,7.0,1.81,1.45,4.17,40.84,6.77,5.35,9.5
2025-06-17,20.17,1.76,1.67,14.44,7.61,1.87,21.66,4.71
2025-06-18,9.63,20.09,5.51,6.91,0.19,10.84,78.34,0.01
2025-06-19,1.59,19.64,29.7,0.31,0.01,10.77,90.22,2.5
2025-06-23,76.01,0.92,0.6,0.67,1.45,0.96,0.01,0.0
2025-06-24,11.79,3.94,1.09,0.89,0.01,4.93,0.31,0.0
2025-06-25,4.68,1.44,0.34,0.08,0.0,10.09,15.44,0.0
2025-06-30,0.64,0.1,1.74,0.61,0.0,2.83,0.53,0.02
2025-07-01,3.38,2.11,0.07,4.74,0.35,1.73,0.03,0.77
2025-07-02,12.57,1.62,0.01,22.77,1.62,5.52,13.92,2.44
2025-07-03,4.58,1.94,0.0,3.59,0.29,5.43,12.06,0.19
2025-07-07,9.93,3.06,11.33,2.54,0.08,12.35,6.15,0.51
2025-07-08,5.72,0.16,0.33,0.96,4.7,15.98,0.06,8.8
2025-07-09,5.33,1.54,0.0,0.75,1.05,8.44,3.04,2.47
2025-07-10,4.78,0.57,0.0,2.6,1.28,4.2,3.52,6.79
2025-07-14,11.14,5.8,12.93,0.5,14.86,2.16,11.81,50.11
2025-07-15,4.47,3.67,4.82,1.06,0.29,9.88,48.08,2.65
2025-07-16,12.98,1.65,0.12,1.53,0.03,24.37,17.06,0.01
2025-07-17,11.67,2.33,1.13,0.3,0.02,11.9,72.66,0.01
2025-07-21,11.76,0.0,0.0,0.35,0.41,0.74,0.0,2.62
2025-07-22,5.97,0.0,0.0,7.51,3.08,0.16,0.0,0.11
2025-07-23,3.71,0.0,0.0,0.69,0.71,0.27,0.0,0.03
2025-07-24,1.9,0.38,0.0,2.45,0.01,0.86,0.0,0.12
2025-07-28,0.6,1.46,0.0,0.51,3.96,2.79,0.0,8.04
2025-07-29,0.59,0.0,0.0,0.96,22.51,0.67,0.0,1.85
2025-07-30,16.78,0.16,0.0,2.41,7.98,0.0,5.01,0.54
2025-07-31,124.95,0.07,0.0,0.76,1.17,2.63,15.39,1.69
2025-08-04,21.75,26.07,20.81,19.18,27.79,18.1,13.4,0.25
2025-08-05,3.33,1.5,0.61,11.46,1.29,18.08,2.84,1.5
2025-08-06,1.57,0.35,0.1,13.51,0.06,19.03,6.69,1.28
2025-08-07,0.66,19.28,0.0,0.2,7.08,5.48,6.51,33.28
2025-08-11,17.22,48.41,0.32,5.71,4.81,6.9,11.46,3.23
2025-08-12,14.47,7.37,47.44,1.34,6.67,22.49,30.72,4.72
2025-08-13,7.95,12.81,48.23,4.1,7.04,23.84,7.74,2.95
2025-08-14,20.39,5.63,0.9,27.2,0.84,14.93,2.08,9.85
2025-08-18,3.42,34.75,13.15,0.41,0.08,1.69,0.29,0.03
2025-08-19,10.32,14.15,18.13,0.82,1.65,6.02,5.6,1.27
2025-08-20,6.55,19.78,25.72,6.63,0.17,30.61,16.24,0.3
2025-08-21,1.49,3.91,2.13,0.9,0.0,20.83,1.07,1.05
2025-08-25,1.5,2.11,0.72,3.69,17.16,4.11,2.51,1.58
2025-08-26,1.81,0.65,1.68,6.02,1.45,0.38,0.06,0.05
2025-08-27,3.15,4.17,4.35,22.49,0.02,3.9,0.04,3.59
2025-08-28,5.18,22.31,0.93,18.61,6.7,3.42,0.13,10.01
2025-09-01,16.29,4.31,6.37,7.23,33.82,19.81,1.85,17.04
2025-09-02,5.08,18.09,0.53,7.0,24.73,13.63,2.71,2.92
2025-09-03,10.5,29.65,15.9,23.4,19.36,3.11,2.16,29.36
2025-09-08,7.15,4.25,1.88,4.07,0.91,5.82,37.16,0.08
2025-09-09,16.45,19.85,1.55,18.53,0.78,7.99,8.36,7.1
2025-09-10,5.31,32.07,13.58,3.4,27.79,14.06,50.99,22.95
2025-09-11,21.39,27.43,8.27,17.56,54.35,10.94,16.19,12.91
2025-09-17,6.15,48.86,20.62,9.37,1.49,3.17,11.14,5.41
2025-09-18,18.61,12.02,0.39,5.83,1.7,4.21,6.23,1.59
2025-09-22,32.4,0.7,0.0,0.54,1.46,10.36,2.83,23.51
2025-09-23,2.32,0.67,0.0,0.01,1.3,3.31,0.79,6.94
2025-09-24,1.71,2.03,2.39,2.15,3.95,0.26,0.12,8.92
2025-09-25,4.54,0.71,1.97,1.8,2.09,1.98,0.14,5.95
2025-09-29,5.52,27.94,20.75,14.12,0.61,5.0,35.9,8.3
2025-09-30,9.08,1.02,6.33,7.83,0.4,5.86,13.27,2.74
2025-10-01,12.76,1.6,4.87,5.61,4.7,4.7,9.45,0.31
2025-10-02,5.04,3.99,1.82,5.53,0.89,7.87,11.59,8.46
2025-10-06,140.24,23.11,25.61,18.61,5.05,5.82,0.04,0.69
2025-10-07,86.92,2.82,0.13,19.27,15.55,5.91,0.01,1.24
2025-10-08,6.39,1.65,0.0,4.54,0.99,6.44,28.62,1.66
2025-10-09,14.67,6.93,0.03,2.59,0.85,8.83,20.36,4.19
2025-10-13,4.47,19.7,3.27,2.41,0.25,1.61,3.02,2.0
2025-10-14,13.38,10.33,17.33,11.12,1.93,2.0,10.89,2.23
2025-10-15,97.7,42.88,5.28,6.96,4.11,1.06,10.74,9.87
2025-10-16,62.42,36.15,3.05,7.61,37.49,2.31,8.47,13.92
2025-10-21,2.86,16.62,72.04,5.6,1.71,1.35,15.38,3.32
2025-10-22,4.15,17.33,9.1,10.0,1.89,15.07,0.33,3.76
2025-10-23,12.53,14.7,8.45,22.49,0.09,13.36,24.63,1.01
2025-10-27,27.72,14.43,3.84,0.2,0.08,8.0,8.87,0.0
2025-10-28,3.73,3.88,36.99,0.14,0.02,16.38,12.31,4.92
2025-10-29,1.05,0.42,13.14,0.24,0.01,6.02,0.04,2.15
2025-10-30,0.48,1.11,10.28,0.21,0.0,1.8,0.58,2.99
2025-11-03,23.34,15.11,2.89,3.45,6.41,10.35,1.25,5.99
2025-11-04,6.83,14.14,8.89,3.56,6.57,11.7,2.6,11.95
2025-11-05,3.38,5.78,18.39,14.48,0.25,15.19,11.07,6.68
2025-11-06,2.41,0.48,16.2,6.95,0.27,28.04,2.8,10.59
2025-11-10,10.82,6.12,16.79,5.17,0.43,6.86,4.99,13.02
2025-11-11,22.3,3.01,17.35,2.89,4.94,9.6,0.97,17.22
2025-11-12,21.65,44.78,4.99,0.59,3.3,4.87,28.41,3.76
2025-11-13,15.17,5.38,1.33,2.43,5.55,11.36,6.14,1.61
2025-11-17,21.38,4.72,2.26,10.37,6.08,12.13,2.65,22.01
2025-11-18,6.95,3.2,11.91,4.21,3.77,10.21,1.1,32.22
2025-11-19,15.23,1.06,15.2,9.94,9.67,5.12,2.81,15.65
2025-11-20,11.13,10.09,15.75,19.59,27.59,15.01,29.53,17.45
2025-11-24,8.71,8.98,9.23,63.87,11.5,26.73,10.27,85.93
2025-11-25,11.03,27.48,11.12,12.59,4.29,14.96,24.65,35.09
2025-11-26,2.42,6.09,4.53,9.07,1.92,15.48,18.09,17.4
2025-11-27,29.41,5.77,15.88,70.17,15.71,16.21,4.21,102.54
2025-12-01,7.22,25.62,8.82,0.98,3.23,3.63,3.87,26.85
2025-12-02,9.54,16.01,21.56,0.72,19.5,5.02,10.68,41.73
2025-12-03,2.77,6.74,10.05,0.87,32.8,2.86,1.25,31.2
2025-12-04,4.53,12.68,3.4,1.03,2.25,9.89,3.42,0.45
2025-12-08,0.46,16.92,4.13,2.39,23.76,7.19,108.1,18.21
2025-12-09,0.35,1.85,0.35,0.03,34.49,6.89,5.55,1.79
2025-12-10,14.7,0.05,0.25,0.32,19.61,3.63,0.51,1.26
2025-12-11,40.68,11.01,0.38,0.24,8.9,10.61,7.2,0.92
2025-12-15,39.93,7.06,20.55,81.86,13.46,13.44,15.39,19.71
2025-12-16,25.94,7.61,14.46,77.92,23.95,2.76,14.37,19.91
2025-12-17,40.82,3.01,11.71,85.45,27.87,5.65,13.92,18.12
2025-12-18,171.29,2.34,15.83,14.7,6.75,6.26,9.25,4.56
2025-12-22,43.63,7.42,12.47,1.04,7.28,4.69,16.23,1.1
2025-12-23,33.88,2.65,3.08,0.59,0.81,4.67,45.26,0.28
2025-12-26,163.87,22.14,13.24,32.1,3.43,14.94,18.24,14.02
2025-12-29,23.23,2.5,4.33,6.99,4.97,24.38,3.76,3.47
2025-12-30,19.63,17.76,6.19,1.29,12.62,4.73,1.16,5.94
2026-01-02,237.06,3.64,4.48,4.71,84.42,11.08,34.27,42.47
2026-01-05,255.57,2.3,3.09,2.3,1.17,32.98,4.42,0.06
2026-01-06,144.84,2.43,2.29,6.17,0.34,10.05,4.41,1.01
2026-01-07,71.85,4.92,12.9,19.93,9.66,7.58,11.15,15.01
2026-01-08,7.8,23.33,11.95,2.61,8.18,29.57,68.28,12.36
2026-01-12,16.87,0.46,0.32,0.84,17.86,12.66,18.0,10.57
2026-01-13,152.03,0.91,0.08,1.0,4.23,3.5,89.35,0.19
2026-01-14,41.35,0.3,0.24,9.9,7.27,6.03,26.85,0.42
2026-01-15,125.19,0.08,0.87,1.44,32.08,25.37,5.76,3.14
2026-01-19,86.39,0.03,0.12,0.19,1.22,3.83,3.21,0.0
2026-01-20,144.73,0.06,0.0,0.82,0.68,4.01,0.89,0.0
2026-01-21,201.87,0.0,0.0,4.24,1.08,0.9,0.09,0.05
2026-01-22,97.62,0.0,0.0,0.77,0.76,1.58,0.87,0.02
2026-01-26,112.49,7.05,4.49,0.51,0.81,2.75,26.36,0.0
2026-01-27,65.5,0.85,17.78,0.42,0.68,1.56,8.27,0.33
2026-01-28,344.92,0.09,11.56,1.5,8.99,13.12,3.3,3.16
2026-01-29,104.22,0.9,17.96,0.63,5.37,9.96,9.14,0.32
2026-02-03,79.73,12.64,14.25,1.22,0.68,3.92,3.45,4.47
2026-02-04,82.36,18.68,32.05,9.33,0.48,11.86,50.69,35.6
2026-02-05,177.52,2.78,0.97,3.22,4.51,4.76,15.91,3.46
2026-02-09,50.53,0.47,6.76,0.2,0.53,0.25,0.0,45.96
2026-02-10,198.19,0.23,12.23,1.31,1.01,11.52,0.58,10.38
2026-02-11,26.51,0.07,2.51,5.78,12.37,7.19,0.9,42.97
2026-02-12,40.34,11.08,6.28,1.13,4.1,9.85,4.25,21.71
2026-02-16,10.74,10.28,6.67,25.26,11.84,1.71,4.22,77.53
2026-02-19,41.28,9.15,7.94,16.59,4.78,47.13,6.06,0.52
2026-02-23,185.25,7.3,1.9,1.55,3.6,6.81,0.46,7.78
2026-02-24,46.68,2.95,11.22,1.06,1.15,26.59,22.93,1.34
2026-02-25,42.21,8.95,2.69,2.78,12.24,9.24,26.73,17.43
2026-02-26,9.11,1.16,0.77,1.06,37.91,3.73,13.83,16.22
